35209	["ice-cream", "icecreams", "ice creams", "icecream"]	Cold sweet dessert made from dairy, sugar, and flavorings, often served in cones or cups.
35211	["pee sitting"]	To urinate while seated, typically on a toilet, fulfilling a basic bodily need.
35213	["saliva ejector", "suction device"]	Handheld suction device used in dentistry to remove saliva and fluids.
35217	["air-water syringe", "dental syringe"]	Dental instrument delivering air and water for cleaning and rinsing teeth
35219	["high speed handpiece"]	Rotary dental instrument for rapid tooth preparation using a high‑velocity turbine.
35221	["mouth mirror"]	Long-handled dental instrument with circular reflective surface for visualizing oral cavities.
35223	["explorer", "probe"]	Thin flexible dental instrument with blunt and pointed tips for examining cavities.
35225	["dental operating light"]	Adjustable arm lamp delivering focused bright illumination onto a patient’s mouth during dentistry.
35227	["reach out the arms", "extend outside the arms"]	Extend one's arms outward toward another, signalling openness, invitation, or communication.
35229	["stand up", "get up"]	Rise from sitting or lying to an upright posture, often celebratory.
35231	["ring toss game"]	Game where players aim rings onto numbered pegs to score points.
35233	["haematology", "hematology"]	Study of blood, its cells, plasma, and related disorders in humans.
35235	["fisher", "fisherwoman"]	Person employed in catching fish, using rods and nets, often with harvested catches.
35237	["wedge", "chock"]	A triangular wooden block that blocks or stabilizes heavy objects from sliding.
35239	["nurse", "nurse clinician"]	Healthcare professional with specialized training who provides patient care and assists physicians
35241	["paddle tennis", "play paddle tennis"]	Racquet sport using solid paddle to strike a low‑compression ball over net
35242	["paddle tennis", "play paddle tennis"]	Sport where two players use solid paddles to hit a perforated ball over a net.
35245	["bowls", "bowling", "play bowling", "bowl"]	Rolls a ball down a lane to knock over pins for leisure.
35247	["golf", "golf"]	Sport where players strike a ball toward holes on a large open course.
35249	["golfer", "golf player"]	A person who plays golf, standing on a green with club and ball.
35251	["ping-pong", "table tennis"]	Fast‑paced racket sport on a table where players volley a lightweight hollow ball.
35252	["ping-pong", "table tennis"]	Trademarked indoor racket sport where two players volley a light hollow ball on a table.
35255	["football", "soccer"]	Team sport where eleven players each kick or head a ball toward opposing goal
35256	["football", "soccer"]	Team sport where eleven players each aim to kick or head ball into opponent's goal
35259	["hockey", "field hockey"]	Sport on grass where players use curved sticks to drive a ball into opponent's net.
35260	["hockey", "field hockey"]	Team sport on grass where players use curved sticks to propel a ball into goals.
35263	["tennis"]	Racket sport where two or four players rally a ball over a net.
35264	["tennis"]	Racket sport where two or four players hit a ball over a net.
35267	["billiards", "pool"]	Cue‑stick sport played on a pocketed cloth table where players strike colored balls.
35269	["coral", "red coral"]	Hard calcareous skeleton produced by colonial marine polyps, forming colorful branching reefs.
35271	["nurse", "nurse clinician"]	Healthcare professional with advanced training who administers treatments and assists physicians
35273	["urologist"]	Female medical specialist diagnosing and treating urinary and reproductive system disorders.
35275	["urologist"]	Medical specialist diagnosing and treating urinary and male reproductive system disorders.
35277	["anesthesiologist", "anaesthetist"]	Medical specialist who administers anesthesia to patients prior to surgical procedures.
35279	["anesthesiologist", "anaesthetist"]	Medical specialist who administers anesthesia to patients before surgical procedures
35281	["hospital attendant", "orderly"]	Male hospital worker performing non‑clinical support tasks, assisting patients and staff.
35283	["gynaecologist", "gynecologist"]	Female medical specialist diagnosing and treating female reproductive system disorders.
35285	["gynaecologist", "gynecologist"]	Medical specialist diagnosing and treating female reproductive system disorders and conditions.
35287	["orderly", "hospital attendant"]	Male hospital attendant performing general support duties, assisting patients with non‑medical tasks.
35289	["molecular biologist"]	Scientist who investigates macromolecular structures and functions essential for life
35291	["molecular biologist"]	Scientist investigating macromolecular structures and functions essential to life, integrating biology, chemistry, radiation.
35293	["neurologist"]	Medical specialist diagnosing and treating disorders of the nervous system.
35295	["neurologist"]	Medical specialist diagnosing and treating disorders of the nervous system.
35297	["anatomical pathologist"]	physician specializing in tissue examination for disease diagnosis using microscopy and histology
35299	["anatomical pathologist"]	Medical doctor specializing in diagnosing disease through tissue and cellular examination.
35301	["nurse", "nurse clinician"]	Registered professional providing advanced patient care and clinical duties, often assisting physicians.
35303	["surgeon"]	Medical professional performing operative procedures, specializing in invasive treatments within clinical settings.
35304	["surgeon"]	Medical professional performing operative procedures, specializing in invasive treatment and patient recovery
35307	["nurse", "nurse clinician"]	Female health professional caring for patients, performing clinical tasks under physician supervision
35309	["nephrologist"]	Medical specialist diagnosing and treating kidney development, anatomy, physiology, and disorders.
35311	["nephrologist"]	Medical specialist diagnosing and treating kidney development, anatomy, physiology, and related disorders
35313	["hematologist", "haematologist"]	Medical specialist diagnosing and treating disorders of blood and hematopoietic organs
35315	["hematologist", "haematologist"]	Medical doctor specializing in diagnosis and treatment of blood and hematopoietic disorders
35317	["dressing", "adhesive strip", "sticking plaster"]	Sterile adhesive strip covering wound, rounded rectangle with dotted pattern and central pad
35319	["donate", "give"]	Transfer blood or resources voluntarily to support medical care or charitable causes.
35321	["blood donation room", "blood bank"]	Room where donors give blood for transfusion storage and processing in medical facilities
35323	["blood collection room", "blood extraction room"]	Designated clinical space where professionals draw patient blood and label collection tubes.
35325	["room", "hospital room"]	Enclosed space in a medical facility containing a patient bed, railings, and IV equipment.
35327	["revive"]	Restore consciousness and vitality, causing a previously exhausted individual to become alert.
35329	["resuscitation room"]	Hospital room equipped for reviving unconscious patients to a conscious state.
35331	["operating table"]	Adjustable padded platform supporting patients during surgical procedures, featuring hydraulic height control.
35333	["hospital pajamas", "hospital pyjamas"]	Loose-fitting light‑blue nightwear set with V‑neck cardigan and trousers, featuring red cross emblem.
35335	["anesthesia machine", "anesthesia cart"]	Device delivering controlled anesthetic gases and ventilatory support to patients during surgery
35337	["surgery", "office", "examination room", "consulting room"]	Room where doctors or dentists meet patients for examinations and consultations.
35339	["pass on", "transmit", "infect"]	Transmit disease or pathogen from one individual to another by direct contact
35341	["hospital bed"]	Adjustable frame bed for patient care, allowing head, middle, or foot elevation.
35343	["intravenous drip", "intravenous therapy", "intravenously medication"]	Continuous slow infusion of fluids or medication into bloodstream through catheter vein
35345	["risk of infection"]	Probability of acquiring disease after exposure to an infectious agent, signaled by warning.
35347	["ca-ca", "take a shit", "defecate", "evacuate", "shit"]	To excrete solid waste from the body, commonly using a toilet.
35348	["ca-ca", "take a shit", "defecate", "evacuate", "shit"]	ca-ca: to excrete solid waste from the body, performing a bowel movement
35349	["ca-ca", "take a shit", "defecate", "evacuate", "shit"]	To excrete feces from the bowels, performing a bowel movement.
35353	["washing-up bowl", "washbowl"]	Oval light‑blue concave basin with open top, sturdy rim, side handle for washing dishes.
35355	["alphabet soup"]	Hot broth with letter-shaped noodles, offering playful, nutritious eating experience.
35357	["wedding bouquet", "bride's bouquet"]	Floral arrangement held by a female bride, featuring white and yellow blooms with ribbon.
35359	["wagtail"]	Small Old World bird with long, constantly flicking tail, slender black‑white body, upright posture.
35361	["play chess"]	Engage in a strategic board game where opponents move pieces on a checkered grid
35363	["whistle"]	Emit a high-pitched sound to signal or convey information using the mouth.
35364	["blow of a whistle", "whistle", "whistle"]	Emit a sharp sound using a whistle to signal or attract attention
35367	["pine forest", "pinewood"]	Dense stand of tall pine trees with green foliage and brown trunks.
35369	["polling booth"]	Temporary voting enclosure at an election site where individuals privately place ballots into labeled boxes.
35371	["play ball"]	Engage in lively recreational activity, tossing or catching a ball with others.
35373	["journalist"]	Professional writer who reports, investigates, and disseminates news for newspapers and magazines
35375	["scallop", "scallop shell"]	Marine bivalve mollusk with fan-shaped, ridged shell; filter‑feeding, edible seafood.
35377	["heliport"]	Designated landing and takeoff area for helicopters, featuring a marked circular pad.
35379	["cobbler's hammer"]	Hand tool with heavy rigid head and sturdy wooden handle for striking leather.
35381	["toothed wheel"]	Circular gear with evenly spaced pointed teeth around perimeter and spokes linking to hub
35383	["photocopier"]	Electronic device that reproduces documents using photographic copying technology, featuring feeder and trays.
35385	["petanque"]	French lawn game where players toss metal balls toward a small target ball.
35387	["chef hat", "cook hat"]	Tall pleated headdress worn by cooks, featuring a central fork‑knife emblem.
35389	["television news", "news", "news program"]	Television broadcast delivering current events, interviews, and commentary through anchored news program.
35391	["restaurant"]	Public venue where patrons sit, order, and consume meals prepared on‑site.
35393	["factory"]	Industrial complex of buildings housing machinery and workers to produce goods
35395	["scallop"]	Edible marine bivalve with fan‑shaped, fluted shell that propels itself by water jets.
35397	["staple remover"]	Pink and silver tool with curved metal arm and handle for extracting staples.
35399	["kentia"]	Tropical palm with tall columnar trunk and arching fronds forming a large leaf crown.
35401	["social sciences", "social sciences class", "social sciences lesson"]	Academic discipline examining societies, cultures, institutions, and interactions among individuals
35402	["social sciences", "social sciences lesson", "social sciences class"]	Academic disciplines examining societies, cultures, institutions, and human interactions across time and space
35405	["shark tooth"]	Triangular, serrated crown with curved root; hard bonelike structure for biting, chewing, defense.
35407	["stop", "bus stop"]	Designated urban spot where buses pause to load and unload passengers.
35409	["pompom"]	Fluffy spherical accessory of tufted fibers, often attached to hats or used in cheering.
35411	["play ball"]	Engage in lighthearted recreation, tossing or handling a ball for fun together.
35413	["notary", "notary public"]	Male legal professional authorized to witness signatures, certify documents, and record depositions
35415	["notary", "notary public"]	Female legal official who witnesses signatures, certifies documents, and records depositions
35417	["notary's office"]	Official venue where a legally empowered signer witnesses signatures and certifies document validity.
35419	["barrack"]	Military housing complex where personnel live, train, and coordinate defense communications.
35421	["rock climber", "rock-climber"]	Person who ascends vertical rock surfaces using specialized equipment and techniques.
35423	["piece of cake"]	A single serving cut from a larger layered cake, featuring cream and crust.
35425	["sticker"]	adhesive label used for educational purposes, attaching information or decorative designs to surfaces
35428	["play chess"]	Engage in a strategic board game using pieces on a checkered grid.
35429	["bearing", "ball bearing"]	Rotating assembly of inner and outer rings with steel balls enabling smooth motion
35431	["country"]	Politically defined territory inhabited by a nation, recognized as sovereign geographic entity
35433	["music class", "music lesson"]	Instructional series teaching performance, theory, and appreciation of musical compositions.
35434	["music class", "music lesson"]	Instructional session teaching performance and theory of music through practice and notation.
35437	["science", "natural science"]	Systematic investigation of natural phenomena using observation, experimentation, and theoretical explanation.
35439	["visit"]	Brief journey to see a person, place, or artwork, often for tourism or study.
35441	["roast"]	Cook meat by exposing it to dry, surrounding heat, often in an oven.
35443	["grillroom", "rotisserie"]	Restaurant specializing in grilled and rotisserie meats, featuring rotating chicken on spits.
35445	["copy shop", "printing shop"]	Commercial venue offering printing, copying, scanning, and binding services for documents.
35447	["tax office"]	Government building where revenue is collected, finances administered, and tax documents processed.
35449	["Treasury", "tax", "income tax return", "tax return"]	Government department managing national revenue, expenditures, debt, and financial policies.
35451	["dog groomer", "hairdressing dog salon"]	Professional service establishing a salon where dogs receive washing, cutting, styling.
35453	["marina"]	Harbor facility providing berths, moorings, and services for yachts and small vessels.
35455	["cemetery", "graveyard", "burial site"]	Land plot containing graves and memorial stones for interring the deceased.
35457	["Jewish cementary", "jewish graveyard", "jewish necropolis", "tombstone", "gravestone"]	Jewish burial ground marked by gravestones displaying Jewish symbols and memorial inscriptions.
35459	["Muslim cemetery", "muslim graveyard", "muslim necropolis", "tombstone", "gravestone"]	Islamic burial ground featuring grave markers with crescent‑moon star and Arabic inscriptions.
35461	["guiro"]	Gourd-shaped percussion instrument producing raspy tones when a stick scrapes its ridged surface
35463	["psaltery"]	Trapezoidal stringed instrument with multiple strings over a sounding board, tuned via end pegs.
35465	["three-hole pipe"]	Wooden tubular wind instrument with three finger holes and a mouthpiece.
35467	["reed"]	Thin wooden piece that vibrates air to produce sound in wind instruments.
35469	["caress", "stroke", "caress"]	Touch lightly and affectionately, often with gentle, repeated strokes conveying love.
35471	["stroke", "pet"]	Gently brush or caress a surface repeatedly, conveying soothing, pet‑like motion.
35473	["audit", "inspect", "oversee"]	Systematically examine financial records and procedures to verify accuracy and compliance.
35475	["nazareno"]	Traditional Christian Easter procession figure in robe, pointed hood, cross‑staff.
35477	["passion float"]	Elaborate Easter procession platform displaying crucifixion scenes, adorned with flowers and candles.
35479	["have an idea", "discover", "invent", "realise", "find"]	Generate a mental concept or solution after thoughtful consideration, often signaled by insight.
35481	["hippotherapy", "equine therapy", "echinotherapy"]	Therapeutic use of horse riding to improve physical, emotional, and cognitive abilities.
35483	["ride", "sit", "mount"]	Sit on an animal’s back and travel while controlling its movements.
35485	["walk the horse"]	Guide a horse on foot, holding reins, moving forward together.
35487	["spur", "urge on", "spur on"]	Prompt rapid movement by applying spurs, encouraging animal or person to advance.
35489	["stair"]	a series of steps forming an inclined passage, often with a handrail
35491	["stairlift"]	Motorized seat on rail that transports individuals up and down a staircase safely.
35493	["weights"]	Standard masses for quantifying heaviness, employed in scales and balancing devices.
35495	["balloon twisting", "balloon sculpture"]	Art of shaping balloons by hand into decorative sculptures for leisure.
35497	["feeder", "feeding trough", "self-feeder"]	Automated apparatus delivering grain to livestock via hopper and multiple feeding slots
35499	["self-punishment", "self-injury", "self-harm"]	Deliberate infliction of pain or distress upon oneself as a punitive act.
35501	["slaughterhouse", "abattoir"]	Industrial building where animals are hung, killed, and processed for meat production
35503	["wifi", "WLAN", "Wi-Fi"]	Wireless local area network using high‑frequency radio signals to transmit data
35505	["indicator", "sign"]	A visual cue or device that conveys information within a signaling or communication system.
35507	["signal"]	Audible or visual cue transmitting information within a communication or signaling system.
35509	["autonomous communities", "regional states"]	Spain's first‑level political subdivisions granting self‑government to distinct regions within the kingdom.
35511	["aquatic physiotherapy"]	Therapeutic exercise, massage, and modalities performed in water to improve health.
35513	["press office", "press agency", "news agency", "press agent"]	Organization that gathers news reports and distributes them to media outlets, managing publicity
35517	["auto body paint and collision repair workshop", "auto body paint and collision repair garage"]	Facility where damaged vehicles receive structural repairs, repainting, and collision restoration.
35519	["takeaway", "takeout food", "takeout"]	Food prepared for off‑premises consumption sold at a quick‑service counter.
35521	["confused", "disoriented"]	Mentally disoriented, experiencing unclear thoughts and difficulty understanding presented information.
35523	["thirsty"]	feeling intense desire to drink, as a girl contemplates water
35525	["hungry"]	experiencing appetite, desiring food, as shown by a thinking cheerful blonde girl
35527	["vital sign monitor"]	Device that continuously displays patient’s heart rate, blood pressure, oxygen saturation, and other indicators.
35529	["surprised"]	Caught off guard, experiencing sudden wonder and astonishment, often shown by wide eyes.
35531	["bored"]	Feeling of disengagement arising from excessive repetition or overstimulation, prompting apathetic demeanor.
35533	["happy", "cheerful"]	Feeling intense joy and pleasure, expressing bright spirits and cheerful demeanor.
35535	["scared", "frightened"]	A feeling of intense alarm causing trembling, avoidance, and heightened alertness
35537	["tired", "exhausted", "fatigued"]	Lacking strength or energy, feeling drained and weary after prolonged activity
35539	["angry", "annoyed", "irritated"]	Intense feeling of hostility expressed through tense facial muscles and sharp tone
35541	["confused", "disoriented"]	Feeling mentally disoriented, struggling to think clearly, losing sense of time or place.
35543	["dizzy", "woozy", "giddy"]	Feeling of spinning sensation causing instability and lightheadedness in the head
35545	["sad", "depressed", "unhappy"]	A feeling of sorrow reflected by drooping eyes, downturned mouth, and heaviness.
35547	["content", "happy"]	Feeling satisfied and pleased with one’s situation, expressing calm happiness and gratitude.
35549	["heat-sensitive"]	Reacting to high temperatures by displaying discomfort, warmth, or burning sensation.
35553	["boredom", "tedium"]	A dull, lingering mental state caused by unvarying, unstimulating circumstances.
35555	["laugh", "laughter"]	Audible expression of joy, a spontaneous vocalization reflecting amusement and positive emotion
35557	["cold"]	A chilling sensation caused by low ambient temperature affecting the human body
35559	["hunger", "hungriness"]	Physiological craving for food, arising from deprivation and signaling a basic human need.
35561	["heat", "warmth"]	A bodily sensation of elevated temperature caused by thermal energy, often uncomfortable.
35565	["surprise"]	Intense astonishment triggered by an entirely unforeseen event, producing wide eyes and open mouth.
35567	["anger", "ire", "angriness"]	Intense emotional response to perceived grievance, characterized by heightened irritation and agitation.
35569	["dizziness", "motion sickness", "giddiness"]	Spinning sensation of unsteadiness and nausea caused by rapid movement or inner‑ear disturbance
35571	["fright"]	Intense anxiety anticipating imminent danger, prompting rapid instinctive fight-or-flight response.
35573	["tiredness", "fatigue"]	A feeling of diminished strength and energy after prolonged physical or mental effort.
35575	["confusion", "mental confusion"]	Disordered mental state marked by uncertainty, mixed impressions, and uneasy bewilderment
35577	["sensitive to the cold", "shivery", "nesh", "cold-natured", "cold-blooded"]	Experiencing shivers and discomfort when exposed to low temperatures in cold.
35579	["hungry"]	Experiencing desire for food, a basic need reflected in a craving.
35583	["be cold", "feel cold"]	experience low temperature, causing shivering and discomfort in the body
35585	["cough", "coughing"]	Sudden noisy expulsion of air from lungs that clears airways; common respiratory symptom.
35587	["self-punishment", "self-injury", "self-harm", "injure", "inflict injury on"]	Deliberate infliction of physical or psychological pain upon oneself as punitive self‑discipline.
35589	["cold", "coldness"]	A low-temperature condition causing physiological shivering, visible breath, and peripheral blood vessel constriction.
35591	["blow"]	Forcefully expel air, creating moving wind or storm-like atmospheric motion.
35593	["self-punishment", "self-injury", "self-harm"]	Inflicting punitive harm on oneself, reflecting internal distress and disruptive behavior.
35594	["self-punishment", "self-injury", "self-harm"]	Inflicting pain or penalty on oneself as a response to personal distress.
35597	["heat", "hotness"]	Thermal energy causing sensation of warmth, measured by temperature increase.
35598	["van", "minibus", "passenger van"]	Motorized vehicle designed to transport multiple passengers, often equipped with wheelchair access.
35600	["van", "minibus", "passenger van"]	Motor vehicle designed to transport multiple passengers and cargo on roads.
35603	["education department"]	U.S. federal agency overseeing national education programs, funding schools and student aid
35605	["bucket with water", "water bucket"]	Cylindrical vessel open at the top, holding water, with a curved rim handle.
35607	["baby cup", "training cup", "sippy cup"]	Small drinking vessel with handles and lid, designed for infants learning to self‑feed.
35609	["cross with caution"]	Proceed across while staying alert to traffic, following pedestrian signals and directional arrows.
35611	["trampoline"]	Circular spring‑tensioned canvas platform with safety net, used for gymnastics tumbling.
35613	["anesthesia mask"]	Facial device delivering anesthetic gases, with adjustable strap and blue-tinted transparent facepiece.
35615	["observation room", "observation ward"]	Monitored ward where patients are continuously watched via staff communication and signaling systems
35617	["bounce on a trampoline"]	Jump repeatedly on a trampoline, moving upward and downward in rhythmic succession.
35619	["bounce on a trampoline"]	Leaping upward and downward on a trampoline while someone secures its safety net.
35620	["bounce on a trampoline"]	Jump upward on a trampoline, often aided by another person pushing.
35621	["bounce on a trampoline"]	Action of propelling oneself upward by compressing a trampoline surface.
35625	["sing"]	Emit melodic vocal tones, expressing lyrics or sounds, often accompanied by music.
35626	["sing"]	Produce musical tones with the voice, often accompanied by words or melody.
35629	["testament", "will"]	Legal document stating a deceased person's distribution of assets and property after death.
35631	["5", "five "]	The numeral representing a quantity one greater than four, denoted by digit five.
35633	["disembark", "debark"]	Leave a vehicle or vessel, stepping onto land or terminal area.
35635	["ground beef", "mince", "minced meat"]	Finely minced beef, prepared by grinding, used as a versatile cooked protein.
35637	["cream", "ointment"]	Thick, soothing moisturizer applied to skin, often packaged in a small jar.
35639	["clogs"]	Traditional footwear featuring wooden soles and raised heels, often worn in cultural settings.
35641	["string instruments", "bowed stringed instruments"]	musical instruments whose sound is produced by vibrating strings, often played with bows
35643	["coat in batter", "roll in batter", "dip in batter"]	Cover food with a liquid batter before cooking, creating a crisp fried layer
35645	["data center"]	Facility housing computer servers, networking equipment, and storage systems for processing and transmitting data.
35647	["autism association"]	Nonprofit group promoting autism awareness, research, and support for individuals and families.
35649	["pig's trotters", "pig's feet"]	Cooked pig feet, gelatinous meat and skin from a swine's lower limbs.
35651	["plan"]	Create a systematic, often graphic design outlining steps toward achieving a goal.
35653	["organise", "organize", "coordinate"]	Arrange elements systematically to create order, facilitate coordination and effective decision‑making
35655	["building", "edifice"]	A multi‑story structure with roof, walls, and permanent location, featuring windows and door
35657	["greengrocery", "fruit store", "fruit shop"]	Retail shop selling fresh fruits and vegetables and other plant-based produce.
35659	["local police"]	Municipal law-enforcement officers managing traffic, safety, and public order in their community.
35661	["fish", "fishes"]	Edible vertebrate flesh commonly prepared grilled, sliced, or breaded for culinary consumption.
35663	["butcher shop", "meat market"]	Retail establishment selling fresh meat and poultry, often displaying cuts on counters
35665	["4", "four"]	Cardinal numeral representing the quantity that follows three in counting sequences.
35667	["wind instruments"]	Musical devices producing sound via vibrating air column driven by breath or bellows.
35669	["explain", "explicate"]	Clarify concepts by describing them clearly for others to understand.
35671	["plan"]	Create a systematic design outlining steps toward a goal, often visualized hierarchically.
35673	["perfume", "cologne"]	Fragrant liquid containing essential oils and alcohol, used to emit a pleasant scent.
35675	["pilgrim"]	Devout traveler journeying to a sacred site for religious worship and devotion
35677	["one", "1"]	the first whole number, representing a single unit or element
35679	["2", "two"]	A cardinal numeral representing the sum of one and one; the second integer
35681	["3", "three"]	Cardinal numeral representing the sum of one, one, and one.
35683	["6", "six"]	Cardinal numeral representing the quantity obtained by adding one to five.
35685	["7", "seven"]	Cardinal numeral representing the sum of six and one, one greater than six.
35687	["8", "eight"]	Cardinal numeral representing the sum of seven and one, total of this number's units.
35689	["9", "nine"]	Cardinal numeral representing one more than eight and one less than ten.
35691	["10", "ten"]	Decimal base numeral representing the sum of nine and one; two hands showing five each.
35693	["nought", "zero", "zero sign"]	Mathematical numeral representing the additive identity, shown by zero symbol.
35695	["shop", "store"]	Retail establishment where goods or services are sold from a storefront.
35697	["toy shop", "toy store", "toyshop"]	Retail establishment offering a variety of toys, games, and child‑focused recreational items.
35699	["fish shop", "fish market", "fishmonger's"]	Retail establishment selling fresh or prepared fish and seafood to customers.
35701	["perfume store", "perfumery"]	Retail establishment offering scented fragrance bottles and related personal scent products
35703	["greengrocery"]	A shop selling fresh vegetables and other plant‑based foods from a stall or store
35705	["delicatessen", "charcuterie"]	Shop offering prepared and cured meats, cheeses, and other ready-to-eat foods.
35707	["bar", "barroom"]	Countered space serving drinks and light food in a hospitality establishment.
35709	["act"]	To portray a character onstage, delivering dialogue and movement for an audience.
35711	["play"]	Render a musical piece on an instrument, interpreting written notes.
35713	["make a pilgrimage", "go on a pilgrimage", "peregrinate"]	Travel spiritually to a sacred site, often on foot, seeking religious fulfillment.
35715	["go in a wheelchair", "wheel"]	travel while seated in a wheelchair, propelling oneself forward using its wheels
35717	["play"]	Engage in enjoyable activity or game, often recreational, involving skill, competition, or imagination
35719	["listen to music", "hear music"]	Act of attending to musical sounds emitted by a device, focusing auditory perception.
35721	["sweat", "sudate", "perspire", "sweat", "perspiration", "sudor"]	Release of salty fluid from skin pores, often during heat or exertion.
35723	["play"]	Engage in recreational activity or sport, performing a game or entertaining act.
35725	["board", "get on"]	Enter a vehicle or aircraft, stepping onto it for travel.
35727	["make the bed"]	Arrange bedding by smoothing and tucking sheets onto a mattress.
35729	["put soap on", "handwashing"]	Apply liquid soap onto a hand surface, typically before washing.
35731	["dusk"]	Transition to evening, sky darkens as daylight fades toward night.
35733	["check in", "check"]	Notify arrival at a location, such as hotel or airport, by registering luggage.
35735	["sauce"]	Flavorful liquid relish served as a topping or accompaniment for foods
35737	["flour"]	Apply a thin layer of wheat powder to food before frying or cooking.
35739	["build", "brick up", "brick in"]	Erect structures by joining materials, such as laying bricks to form walls.
35741	["listen to music", "hear music"]	Give focused auditory attention to musical sounds, often via a device, for enjoyment.
35743	["place in an envelope", "put in an envelope", "place into an envelope", "put into an envelope"]	Insert an item into an envelope for mailing or storage.
35745	["board", "get on"]	Enter a vehicle by climbing onto it, such as an airplane via stairs.
35747	["dance", "dance", "dancing"]	move gracefully and rhythmically, often to music, performing patterned steps.
35749	["play basketball"]	Engage in a basketball match, shooting, defending, and moving on court
35751	["disembark", "debark"]	Leave a vehicle or vessel and step onto land or a terminal.
35753	["truffle"]	Highly prized subterranean fungus of genus Tuber, dark exterior, veined interior, edible delicacy
35755	["arugula"]	Spicy peppery leafy annual herb cultivated for tender young salad leaves
35757	["dial 061", "call 061"]	Enter 061 on a phone keypad and press call to initiate communication
35759	["steak", "beefsteak"]	Grilled slice of beef, often broiled, served as a main dish.
35761	["sheep milk cheese"]	Firm dairy product made from pressed curd of sheep's milk.
35763	["cow's-milk cheese"]	Solid food made by pressing curd from cow’s milk, forming edible cheese.
35765	["goat milk cheese"]	Solid dairy product made by pressing curd derived from goat's milk.
35767	["brie"]	Soft, creamy, white-rinded cheese with buttery yellow interior, milder than Camembert.
35769	["sweets"]	Sugar‑rich confections including pastries, cakes, and cupcakes; sweet, dessert‑style, ultra‑processed foods.
35771	["entrecote"]	Tender beef steak cut from between the ribs, featuring marbled meat and a bone.
35773	["pass the ball"]	Throw a ball toward a teammate during a sport or recreational activity.
35774	["pass the ball"]	Throw a ball to a teammate during a game or exercise.
35775	["pass the ball"]	Throw a ball to a teammate during a sport or recreational game.
35779	["pour sauce", "sauce"]	Transfer liquid condiment from a vessel onto food, coating it evenly.
35781	["sit", "sit on pushchair"]	Place oneself on a surface, assuming a seated posture for rest.
35783	["get off pushchair", "leave pushchair", "stand up from pushchair"]	Raise oneself from a seated position in a pushchair to a standing posture.
35785	["open latch", "unbolt"]	Disengage a latch by pulling its lever, allowing the door to open.
35787	["latch", "bolt", "fasten", "secure"]	Slide or push a mechanism to secure a door, panel, or similar opening.
35789	["night", "nighttime"]	Period between sunset and sunrise when darkness envelops the sky.
35791	["archaeologist", "archeologist"]	Professional who investigates past societies by excavating artifacts and analyzing ancient cultures
35793	["temperas"]	Pigment combined with water‑soluble glue or egg‑yolk binder for painting.
35795	["milkshake"]	Cold, frothy beverage blending milk, flavoring, fruit or ice cream, served in a carton.
35797	["slippers"]	Soft indoor footwear with low profile, rounded toe, cushioned insole, easy slip‑on
35798	["slippers"]	Soft indoor footwear, low‑cut, easy to slip on, featuring decorative embroidery.
35801	["shipwreck", "sinking"]	Remains of a sunken vessel lying on the seabed, surrounded by debris.
35803	["nutritionist"]	Professional expert who studies, advises, and plans balanced diets and nutritional health
35804	["nutritionist"]	Specialist who studies nutrients and advises balanced dietary choices for health.
35807	["blister", "bleb"]	A raised skin area containing clear fluid, often appearing on feet.
35809	["foot pain"]	Sharp acute discomfort localized in the foot, often described as throbbing or burning
35811	["step", "footstep"]	Distance covered by a single stride, used as a unit of measurement.
35813	["aioli", "aioli sauce", "garlic sauce"]	Garlic-infused emulsion of olive oil, egg yolk, and lemon, used as a condiment.
35815	["chicken fingers", "chicken strips"]	Breaded strips of chicken meat, served as a snack or meal
35817	["curry powder"]	A pungent, yellow‑orange blend of cumin, coriander, turmeric and other spices.
35819	["fitting room", "changing room"]	Enclosed area in a store where shoppers try on apparel before purchasing.
35821	["wax strip", "cold wax"]	thin adhesive band coated with solid wax used for hair removal
35823	["softener"]	A hair-care product added to reduce stiffness and improve manageability.
35825	["sanitary napkin", "sanitary towel", "sanitary pad"]	Disposable absorbent pad worn to absorb menstrual flow, featuring adhesive strip and wings
35827	["hair masque"]	Creamy treatment applied to hair for conditioning and moisture restoration.
35829	["body cream"]	Thick moisturizing lotion dispensed from a pump, used to soothe skin.
35831	["Santiago de Compostela"]	Spanish city in Galicia, capital of its province, famed for cathedral and pilgrimage route.
35833	["Santiago de Compostela Cathedral"]	Principal Catholic cathedral of the Archdiocese of Santiago de Compostela, famed for Romanesque‑Gothic architecture.
35835	["Camino de Santiago"]	Medieval Christian pilgrimage route across northern Spain ending at Santiago de Compostela cathedral.
35837	["paddle", "row", "paddle surf", "stand up paddle boarding"]	Propel oneself on a board by moving a handheld blade through water.
35838	["paddle", "row", "paddle surf", "stand up paddle boarding"]	Use a long blade to thrust water, moving a canoe or paddleboard.
35839	["paddle surf", "stand up paddle boarding"]	Standing water sport where a person balances on a board and propels with a paddle.
35840	["paddle surf", "stand up paddle boarding"]	Standing on a board, using a paddle to glide across calm water.
35841	["paddle surf", "stand up paddle boarding"]	Standing on a board while propelling oneself with a handheld paddle on water.
35847	["dirty diaper"]	Absorbent cloth garment for infants, fastened at waist, containing fecal stain.
35848	["dirty diaper"]	Cloth garment worn by infants, folded between legs, fastened at waist, containing excrement
35851	["percussion instruments", "percussive instruments"]	Musical devices that create sound when struck, shaken, or scraped.
